OBJECTID,ISLAND,REGION,PROVINCE,DEO,CONG_DIST,ROAD_NAME,ROAD_SEC_CLASS,SECTION_ID,SEC_LENGTH,ROUTE_NO,LOCATION,BRIDGE_ID,BR_NAME,BR_LENGTH,BR_TYPE1,BR_TYPE2,YR_CONST,ACTUAL_YR,CONDITION,NUM_ABUTT,NUM_PIER,MaxBRHT,MaxPierHT,NUM_SPAN,BR_WIDTH,BR_LIFE,LOAD_LIMIT,HT_OVER,HT_UNDER,L_SDWALK,R_SDWALK,NUM_LANES,BNR,CROSSING,BRGY,MUNICIPAL,RECOMMEND,REMARKS,created_user,created_date,last_edited_user,last_edited_date
5725,Visayas,Region VI,Iloilo,Iloilo 2nd District Engineering Office,ILOILO (FOURTH DISTRICT),Iloilo East Coast-Capiz Rd,Secondary,S00152PN,32097,508,10126,B00182PN,Anilao Br.,48,Concrete,permanent,Year Known,1995,Fair,2,2,9.6,5,3,11.2,34,15,0,0,1.55,1.55,2,0.033058,Estuary (Salt Water),SAN CARLOS,ANILAO,Upgrading - Widening,Committed for widening funded under GAA 2021. Recommended for asphalt overlay on deck slab as wearing surface to prevent from further scaling.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5726,Visayas,Region VI,Capiz,Capiz 2nd District Engineering Office,CAPIZ (SECOND DISTRICT),Iloilo-Capiz Rd (New Route),Primary,S00254PN,42086,5,25170,B00542PN,Sigma Br. 3,30,Concrete,permanent,Year Known,2017,Fair,2,0,8.1,0,1,9.5,46,0,0,0,0.75,0.65,2,0.132075,River/Waterway (fresh water),Poblacion Norte,Sigma,Upgrading - Widening,Proposed for Widening from 2-lanes to 4 lanes. Repair of damaged slope protection at abutments.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5727,Visayas,Region VI,Aklan,Aklan District Engineering Office,AKLAN (SECOND DISTRICT),Ibajay-Antique Bdry Rd,Secondary,S00331PN,4325,501,2470,B00305PN,Patotnog Br.,24,Steel,permanent,Year Known,1960,Fair,2,2,4.75,5.15,3,8.8,0,0,0,0,0.41,0.4,2,0.666667,River/Waterway (fresh water),Pinatuad,Nabas,RM - Concrete Component Repair,Cracks on sloped protection,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5728,Luzon,Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Jct Bato-Baras Rd,Tertiary,S00005CN,16543,0,4376,B00106CN,Bagumbayan Br.,9,Concrete,permanent,Year Known,2020,Good,2,0,2.8,0,1,11.1,50,0,0,0,0.7,0.7,2,0,Canal,BAGUMBAYAN,BATO,RM - Bridge Waterways Cleaning,NEWLY CONSTRUCTED,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5729,Visayas,Region VI,Iloilo,Iloilo 1st District Engineering Office,ILOILO (FIRST DISTRICT),Iloilo-Antique Rd,Secondary,S00076PN,63253,501,2083,B00119PN,Batiano Br.,15,Concrete,permanent,Year Known,1997,Good,2,0,6.6,0,1,9.5,50,20,0,0,0.7,0.7,2,0,River/Waterway (fresh water),SAN ANTONIO,OTON,Routine Maintenance - Other,Bridge recently widened bothsides.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5730,Visayas,Region VII,Cebu,Cebu 1st District Engineering Office,CEBU (FOURTH DISTRICT),Antonio y De Pio H-way,Secondary,S00404CB,137,820,40,B00667CB,Maraat Parallel Br.,25,Concrete,permanent,Year Known,2018,Good,2,0,5.7,0,1,9.58,50,0,0,0,1.1,1.1,2,0.006289,Sea (Exposed),VICTORIA,SAN REMIGIO,"RM - Bridge Deck Sweep, Clean",The bridge is in good condition.Regular sweeping & cleaning of bridge deck and waterways.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5731,Luzon,Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Ariman-Jct Bulusan Lake Rd,Tertiary,S03765LZ,27898,0,13078,B00177LZ,Macabari Br. 2,25,Concrete,permanent,Year Known,2020,Good,2,2,4.64,2.8,1,9.57,50,15,0,0,0.46,0.46,2,0,Sea (Exposed),Macabari,Barcelona,"RM - Bridge Deck Sweep, Clean",Newly Constructed Bridge,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5732,Visayas,Region VI,Iloilo,Iloilo 4th District Engineering Office,ILOILO (SECOND DISTRICT),Leganes-Sta. Barbara Rd,Tertiary,S00548PN,8256,0,1618,B00479PN,Syjuco Br.,91,Concrete,permanent,Year Known,2002,Fair,2,2,13.2,13.2,3,8.55,10,20,0,0,1,1,2,0.096419,Not Specified,ZONE 6, STA. BARBARA,Major Maintenance - Strengthen,Bridge needs sealing of cracks by epoxy injection on top and underneath the deck slab; and repair of scour protection at pier 2.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5733,Luzon,Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Catanduanes Cir Rd,Secondary,S00014CN,55809,650,3930,B00005CN,Binanuahan Br.,21,Concrete,permanent,Year Known,1992,Fair,2,0,4.55,0,1,9.46,30,15,0,0,0.7,0.7,2,0.161765,Sea (Exposed),Binanuahan,Bato,Major Maint - Repair Damage,bridge concrete slab covered with asphalt overlay,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5734,Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Bacolod South Rd (Kabankalan-Hinobaan Section),Secondary,S00224NR,123871,712,54136,B00239NR,Inayawan Br.,16,Concrete,permanent,Year Known,1969,Good,2,0,5.29,0,1,9.51,40,20,0,0,0.79,0.79,2,0,River/Waterway (fresh water),Inayawan,Cauayan,"RM - Bridge Deck Sweep, Clean",This bridge is newly retrofitted.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5735,Visayas,Region VI,Antique,Antique District Engineering Office,ANTIQUE (LONE DISTRICT),Anini-y-Tobias Fornier Rd,Secondary,S00403PN,41642,525,10753,B00410PN,Igdaganas Br.,28,Steel,permanent,Year Known,2008,Fair,2,0,7.3,0,1,9.9,27,20,0,0,0.82,0.75,2,0.037736,River/Waterway (fresh water),IGDAGANAS,ANINI-Y,"RM - Concrete, Deck Repair","1.00 mm cracks on concrete bridge deck, repair cracks with concrete epoxy injection.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5736,Luzon,Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Gate-Bulan Airport Rd,Secondary,S03771LZ,15595,645,11930,B00191LZ,Banuang Daan Br.,46,Concrete,permanent,Year Known,1972,Fair,2,2,14.55,12.15,3,9.5,26,15,0,0,0.72,0.71,2,0.250689,River/Waterway (fresh water),Pawa,Bulan,Major Maint-Protective Measure,"Scaling @ Deck Slab, Rebar Exposure & Spalling @ Main Members. Recommendation: Repair/Strengthen",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5737,Visayas,Region VI,Iloilo,Iloilo 1st District Engineering Office,ILOILO (FIRST DISTRICT),Oton-Mambog-Cabolo-an-Abilay-Sn Jose Rd,Tertiary,S00470PN,7514,0,7328,B00059PN,Calajunan Br.,6,Concrete,permanent,Year Known,1970,Good,2,0,0,0,1,8.27,50,0,0,0,0.43,0.43,2,0,River/Waterway (fresh water),Calajunan,Oton,"RM - Bridge Deck Sweep, Clean",Bridge newly recontructed.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5738,Visayas,Region VII,Bohol,Bohol 2nd District Engineering Office,BOHOL (SECOND DISTRICT),Loay Interior Rd,Secondary,S00100BH,30394,852,25217,B00141BH,Wahig Br.,64,Concrete,permanent,Year Known,2010,Good,2,2,12.25,10.6,3,9.65,47,20,0,0,0.75,0.75,2,0,River/Waterway (fresh water),Poblacion,Dagohoy,Routine Maintenance - Other,Bridge is serviceable.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5739,Visayas,Region VI,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Sto Niño-Banago Rd (South),Secondary,S00102NR,1013,702,504,B00340NR,Mambuloc Br. 1,13,Concrete,permanent,Year Known,1935,Fair,2,1,1.72,1.22,2,19.06,32,15,0,0,0,0,4,0.070881,River/Waterway (fresh water),BRGY. NUMBER. 10,BACOLOD CITY,Major Maint-Protective Measure,Presence of obstructions on bridge carriageway; outerlanes used as Parking Lots. Construction of Left Wingwall at Abutment B. Cleaning of bridge waterways.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5740,Luzon,Region V,Sorsogon,Sorsogon District Engineering Office,SORSOGON (FIRST DISTRICT),Jct Putiao-Pilar-Donsol Rd,Tertiary,S04430LZ,10774,0,4496,B00351LZ,Ilog Br.,37,Concrete,permanent,Post 1970,1976,Fair,2,0,9.06,0,1,9.34,29,10,0,0,0.98,1,2,0.207547,River/Waterway (fresh water),Gura,Donsol,RM - Concrete Component Repair,With completed retrofitting works under GAA 2018. Cracks on main structure along abutment 1 & 2 were noted,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5741,Luzon,Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Catanduanes Cir Rd,Secondary,S00016CN,67195,650,22365,B00087CN,Cabungahan Br. 2,35,Concrete,permanent,Year Known,2015,Good,2,0,6.1,0,1,9.4,50,20,0,0,1.11,1.11,2,0,River/Waterway (fresh water),CABUNGAHAN,SAN ANDRES,"RM - Bridge Deck Sweep, Clean",NEWLY CONSTRUCTED BRIDGE - CY2015,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5742,Visayas,Region VII,Cebu,Cebu 1st District Engineering Office,CEBU (FOURTH DISTRICT),Antonio y De Pio H-way,Secondary,S00186CB,31791,820,5000,B00620CB,Olivo Br.,25,Concrete,permanent,Year Known,2012,Good,2,0,6.5,0,1,9.54,40,20,0,0,1.1,1.1,2,0.025157,Estuary (Salt Water),Olivo,Tabuelan,"RM - Bridge Deck Sweep, Clean",Bridge is in good condition,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5743,Visayas,Region VI,Negros Occidental,Negros Occidental Sub-District Engineering Office,NEGROS OCCIDENTAL (FIRST DISTRICT),Bacolod-Murcia-DS Benedicto-Sn Carlos City Rd,Primary,S00427NR,50240,69,46549,B00307NR,Medina Br.,53,Steel,permanent,Year Known,1999,Fair,2,1,7.85,6.3,2,7.36,15,18,0,0,0,0,2,0.252874,River/Waterway (fresh water),Medina,San Carlos City,Major Maint-Protective Measure,CORROSIONS & BUCKLING AT MAIN MEMBERS; CORROSION & LOOSE CONNECTIONS AT SECONDARY MEMBERS.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5744,Visayas,Region VI,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Bacolod South Rd (Kabankalan-Hinobaan Section),Secondary,S00224NR,123871,712,8958,B00488NR,Malinao Br.,11,Concrete,permanent,Year Known,2014,Good,2,0,3.1,0,1,9.52,43,20,0,0,1.1,1.1,2,0,River/Waterway (fresh water),DANCALAN,ILOG,"RM - Bridge Deck Sweep, Clean",BRIDGE IS IN GOOD CONDITION,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5745,Visayas,Region VI,Antique,Antique District Engineering Office,ANTIQUE (LONE DISTRICT),Iloilo-Antique Rd,Secondary,S00338PN,158222,501,114318,B00352PN,Bacong Br.,161,Concrete,permanent,Year Known,2004,Fair,2,10,3,3.1,11,9.5,33,0,0,0,0.76,0.76,2,0.083969,Estuary (Salt Water),Malacañang,Culasi,"RM - Concrete, Deck Repair",Cracks on concrete bridge deck in all spans. Repair with concrete epoxy injection.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5746,Luzon,Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Masbate-Cataingan-Placer Rd,Secondary,S00007MT,78163,662,18545,B00069MT,Badling Br.,12,Concrete,permanent,Year Known,1960,Good,2,1,3.6,2.7,2,7.22,10,10,0,0,0,0,2,0.022989,River/Waterway (fresh water),Badling,Uson,Major Maint - Repair Damage,"This bridge is currently under on-going construction of new bridge, 4-lane bridge. This BMS Data is from last year's BMS.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5747,Visayas,Region VI,Iloilo,Iloilo 4th District Engineering Office,ILOILO (SECOND DISTRICT),Jct Bancal-Leon-Antique Bdry Rd,Tertiary,S00114PN,28641,0,3223,B00467PN,Agboy Br.,19,Concrete,permanent,Year Known,2012,Fair,2,0,6.7,0,1,9.5,9,20,0,0,0.63,0.63,2,0.058824,River/Waterway (fresh water),AGBOY SUR,LEON,Major Maint - Repair Damage,"Sealing of cracks by epoxy injection, installation of carbon fiber at deckslab and asphalt overlay.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5748,Visayas,Region VI,Iloilo,Iloilo 1st District Engineering Office,ILOILO (FIRST DISTRICT),Tiolas-Sinugbuhan Rd,Secondary,S00099PN,14582,525,404,B00148PN,Tiolas Br.,106,Concrete,permanent,Year Known,1970,Good,2,6,5.7,4.2,7,9.45,9,20,0,0,0.7,0.7,2,0,Estuary (Salt Water),Tiolas,San Joaquin,Routine Maintenance - Other,Bridge retrofitted with carbon fiber plates and sheet.Abut.1 scour protection needs to be repaired.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5749,Visayas,Region VII,Bohol,Bohol 1st District Engineering Office,BOHOL (FIRST DISTRICT),Jct (TNR) Maribojoc-Antequera-Catagbacan (Loon),Tertiary,S00044BH,22900,0,19085,B00021BH,Cantam-is Br.,11,Concrete,permanent,Year Known,2002,Fair,2,0,5.3,0,1,9.6,40,20,0,0,0.78,0.77,2,0.069182,River/Waterway (fresh water),Cantam-is,Loon,Major Maintenance - Other,Bridge is still serviceable.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5750,Luzon,Region V,Sorsogon,Sorsogon District Engineering Office,SORSOGON (FIRST DISTRICT),Daang Maharlika (LZ),Primary,S03732LZ,60586,1,58904,B04700LZ,Casiguran Br.,32,Concrete,permanent,Post 1970,1973,Bad,2,0,9.6,0,1,17.29,10,20,0,0,1.09,1.09,4,0.610063,River/Waterway (fresh water),Adovis,Casiguran,Major Maintenance - Other,With on-going Repair of Deck Slab. Cracks noted on main structure of Abutment 1 and 2. Cracks noted on main members of Span 1,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5751,Visayas,Region VI,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND & THIRD DISTRICT),Bacolod North Rd,Primary,S00406NR,58258,7,21106,B00154NR,Malijao Br.,50,Concrete,permanent,Year Known,1971,Good,2,4,6.2,5,5,10.15,40,18,0,0,1.08,1.09,2,0.038801,River/Waterway (fresh water),Pobl;acion,Victorias City,"RM - Bridge Deck Sweep, Clean","WIDENING CY 2019, RETROFITTED  CY - 2016",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5752,Luzon,Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Catanduanes Cir Rd,Secondary,S00015CN,79196,650,77196,B00032CN,Anoling Br.,37,Concrete,permanent,Year Known,1996,Good,2,1,9.35,8.1,2,9.51,50,15,0,0,0.72,0.72,2,0.038314,River/Waterway (fresh water),Sabloyon,Caramoran,RM - Bridge Component Painting,NEWLY RETROFITTED BRIDGE,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5753,Visayas,Region VII,Bohol,Bohol 3rd District Engineering Office,BOHOL (THIRD DISTRICT),Tagbilaran East Rd (Tagbilaran-Jagna),Secondary,S00078BH,92564,850,73457,B00066BH,Banban Br. 1,26,Concrete,permanent,Year Known,1984,Good,2,0,3.6,0,1,8.92,40,20,0,0,1.08,1.08,2,0,Estuary (Salt Water),Banban,Lila,RM - Bridge Component Painting,Bridge is in GOOD Condition. Minor damaged on Right Railing was noted.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5754,Visayas,Region VI,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Jct Sn Enrique-Pontevedra By-Pass Rd,Tertiary,S00203NR,7017,0,1239,B00348NR,Bakyas Br.,10,Concrete,permanent,Year Known,1983,Good,2,0,3.6,0,1,8.2,25,15,0,0,0,0,2,0,River/Waterway (fresh water),Baliwagan,San Enrique, , ,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5755,Visayas,Region VI,Antique,Antique District Engineering Office,ANTIQUE (LONE DISTRICT),Odiong-Sibalom-Sn Remigio-Leon Rd,Tertiary,S00413PN,34493,0,6745,B00392PN,Tagbacan Br.,18,Concrete,permanent,Year Known,2002,Fair,2,0,5.9,0,1,9.55,32,20,0,0,0.79,0.79,2,0.056604,River/Waterway (fresh water),SAN JUAN,SIBALOM,"RM - Bridge Deck Sweep, Clean",No noted defects during inspection,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5756,Visayas,Region VI,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Bacolod South Rd,Primary,S00134NR,38666,6,17454,B00483NR,Alimango Br. 2,25,Concrete,permanent,Year Known,2014,Fair,2,0,5.8,0,1,9.7,47,20,0,0,1.13,1.13,2,0.157233,River/Waterway (fresh water),SAN VICENTE,BINALBAGAN,"RM - Bridge Deck Sweep, Clean",The bridge is on-going widening funded cy 2018,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5757,Visayas,Region VI,Antique,Antique District Engineering Office,ANTIQUE (LONE DISTRICT),Iloilo-Antique Rd,Secondary,S00338PN,158222,501,87047,B00339PN,Binangbang Br.,37,Concrete,permanent,Year Known,2005,Fair,2,2,3.78,5.17,3,9.38,34,0,0,0,0.46,0.46,2,0.066116,River/Waterway (fresh water),Binangbang,Barbaza,Routine Maintenance - Other,"Cracks on Concrete bridge deck in all spans, material loss on bank protection at abut B. Repair cracks with epoxy injection and repair bank protection.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5758,Luzon,Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Masbate-Cataingan-Placer Rd,Secondary,S00005MT,18546,662,16415,B00084MT,Marintoc Br. 2,11,Concrete,permanent,Year Known,2014,Good,2,0,4.55,0,1,9.54,10,20,0,0,1.1,1.1,2,0,Sea (Exposed),Marintoc 2,Mobo,"RM - Bridge Deck Sweep, Clean",No defects noted,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5759,Visayas,Region VI,Iloilo,Iloilo 3rd District Engineering Office,ILOILO (FIFTH DISTRICT),Iloilo East Coast-Capiz Rd,Secondary,S00228PN,79401,505,38867,B00207PN,Zerruco Br.,41,Concrete,permanent,Year Known,1957,Fair,2,2,8.2,6.3,3,7.75,15,15,0,0,0.48,0.48,2,0.23416,River/Waterway (fresh water),ZERRUCO,SARA,Major Maint - Repair Damage,"BRIDGE IS IN FAIR CONDITION ,MAJOR MAINTAINANCE ON GIRDERS AND REPAIR DAMAGE ON DEFECTS NOTED",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5760,Visayas,Region VII,Bohol,Bohol 1st District Engineering Office,BOHOL (FIRST DISTRICT),Tagbilaran North Rd (Tagbilaran-Jetafe Sect),Secondary,S00030BH,51809,850,25246,B00237BH,Moalong Parallel Br.,48,Steel,permanent,Year Known,2019,Good,2,0,12.08,0,1,7.5,40,20,0,0,0,1.1,2,0.044025,Sea (Exposed),Moalong,LOON,"RM - Bridge Deck Sweep, Clean",The completion of the construction of the bridge - installation of complete anti-skid steel decks and the provision of slope protection structures at approaches - is on-going.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5761,Luzon,Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Jct Gubat-Prieto Diaz Rd,Tertiary,S03760LZ,16547,0,13185,B00364LZ,Visitang Daan Br.,11,Concrete,permanent,Year Known,2015,Good,2,0,3.8,0,1,9.57,46,15,0,0,0.7,0.71,2,0,Estuary (Salt Water),San Isidro,Pto. Diaz,Routine Maintenance - Other,In Good Condition,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5762,Luzon,Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Catanduanes Cir Rd,Secondary,S00014CN,55809,650,1124,B00002CN,Kanipaan Br.,9,Concrete,permanent,Year Known,2014,Good,2,0,0,0,1,9,50,15,0,0,0.7,0.75,4,0.012579,Canal,Ibong,Virac,"RM - Bridge Deck Sweep, Clean",deteriortaed joint sealant,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5763,Visayas,Region VIII,Northern Samar,Northern Samar 1st District Engineering Office,NORTHERN SAMAR (FIRST DISTRICT),Catarman-Calbayog Rd,Secondary,S00004SM,37657,672,5051,B00252SM,Hibabaogan Br.,44,Concrete,permanent,Year Known,1983,Fair,2,2,11.2,10.2,3,9.74,20,15,0,0,0.79,0.88,2,0.247934,River/Waterway (fresh water),BRGY. WASHINGTON,"CATARMAN, N. SAMAR",Major Maint - Repair Damage,Major Maintenance (Repair) is needed on noted defects.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5764,Visayas,Region VIII,Leyte,Leyte 3rd District Engineering Office,LEYTE (THIRD DISTRICT),Tabing-Kawayan-Sta Rosa-Lawis-Tabango Rd,Tertiary,S00129LT,13480,0,5129,B00504LT,Lawis Br.,22,Steel,permanent,Year Known,2012,Good,2,0,7.45,0,1,9.4,29,0,0,0,0.7,0.7,2,0,Sea (Exposed),TUGAS,TABANGO,RM - Bridge Waterways Cleaning,Newly Constructed Bridge Funded under SpanishAssisted Bridge,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5765,Visayas,Region VII,Negros Oriental,Negros Oriental 3rd District Engineering Office,NEGROS ORIENTAL (THIRD DISTRICT),Dumaguete South Rd,Primary,S00275NR,95476,7,23730,B00011NR,Bangcolotan Br.,45,Concrete,permanent,Year Known,1977,Good,2,2,5.35,4.92,3,7.7,24,20,0,0,0.5,0.5,2,0,River/Waterway (fresh water),Mayabon,Zamboanguita,Upgrading - Widening,on going bridge widening,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5766,Mindanao,Region X,Bukidnon,Bukidnon 2nd District Engineering Office,BUKIDNON (THIRD DISTRICT),Bukidnon-Davao City Rd,Primary,S00654MN,58037,10,17423,B01381MN,Dilapa Br.,41,Steel,permanent,Year Known,1980,Poor,2,0,16,0,1,9.3,9,20,0,0,0.77,0.77,4,0.396226,River/Waterway (fresh water),Salawagan,Quezon,Major Maint-Protective Measure,Needs retroffitting of Deck Slab and installation of missing bolts and tightening of high tension bolts and replacement of expansion joint in both Abutment.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5767,Visayas,Region VIII,Leyte,Leyte 4th District Engineering Office,LEYTE (FOURTH DISTRICT),Libungao-Matag-ob-Palompon Rd,Tertiary,S00148LT,34150,0,10560,B00197LT,Agob-ob Br.,21,Concrete,permanent,Year Known,2000,Good,2,0,6.36,0,1,9.56,20,15,0,0,0.76,0.76,2,0,Other,Sto. Rosario,Matag-ob,Routine Maintenance - Other,needs routine,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5768,Visayas,Region VIII,Southern Leyte,Southern Leyte District Engineering Office,SOUTHERN LEYTE (SECOND DISTRICT),Jct Himay-angan-Silago-Abuyog Bdry Rd,Secondary,S00228LT,68520,690,13433,B00382LT,Lawigan Br.,138,Concrete,permanent,Year Known,2007,Good,2,4,10.3,7.1,5,9.6,20,20,0,0,0.8,0.8,2,0,Not Specified,PANIAN,ST. BERNARD,Routine Maintenance - Other,need routine maintenance,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5769,Visayas,Region VIII,Leyte,Leyte 1st District Engineering Office,LEYTE (FIRST DISTRICT),Bagahupi-Babatngon-Sta Cruz-Barugo-Carigara Rd,Tertiary,S00064LT,19735,0,15593,B00062LT,Pitogo Br.,21,Concrete,permanent,Year Known,1982,Good,2,0,6.8,0,1,9.12,25,15,0,0,0.79,0.78,2,0,Sea (Exposed),PITOGO,BABATNGON,Upgrading - Widening,The bridge is recommended for widening from 2-lanes to 4-lanes.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5770,Visayas,Region VII,Negros Oriental,Negros Oriental 3rd District Engineering Office,NEGROS ORIENTAL (THIRD DISTRICT),Dumaguete South Rd,Primary,S00275NR,95476,7,24094,B00012NR,Maglinte Br.,15,Concrete,permanent,Year Known,1977,Fair,2,0,5.2,0,1,8.95,24,20,0,0,0.8,0.8,2,0.157233,River/Waterway (fresh water),Mayabon,Zamboanguita,Upgrading - Strengthening,decks slab to be replaced and strenghtened,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5771,Visayas,Region VIII,Southern Leyte,Southern Leyte District Engineering Office,SOUTHERN LEYTE (SECOND DISTRICT),Daang Maharlika (LT),Primary,S00223LT,51242,1,24468,B00596LT,Bitanhuan Br.,46,Steel,permanent,Year Known,1973,Good,2,1,5,3.45,2,8.88,20,20,0,0,0.45,0.45,2,0,River/Waterway (fresh water),Nahulid,Libagon,Routine Maintenance - Other,need routine maintenance,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
5772,Visayas,Region VII,Cebu,Cebu 2nd District Engineering Office,CEBU (FIRST DISTRICT),Cebu-Toledo Wharf Rd (Jct Naga-Uling),Secondary,S00220CB,18612,825,7837,B00568CB,Camp Br. 4,74,Steel,permanent,Year Known,2004,Good,2,1,0,10.3,2,9.86,25,20,0,0,0,0,2,0,Not Specified,Camp 4,Talisay City,RM - Bailey Bridges Repairs,Condiiton of bridge structure is good. Needs enhancement of steel plate deck because slippery.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
